image_filename,image_height,image_width,Region ID,Region Type,Region Value,Region Coords,Line ID,Line Coords,Word ID,Word Coords,Word Text,Confidence
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l2,"95,225 206,225 206,235 95,235",Page1_Block5_l2_w1,"95,227 102,227 102,234 95,234",?•,0.6800000072
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l2,"95,225 206,225 206,235 95,235",Page1_Block5_l2_w2,"114,226 133,226 133,235 114,235","""xicr",0.2779999971
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l2,"95,225 206,225 206,235 95,235",Page1_Block5_l2_w3,"141,228 152,228 152,234 141,234",«i,0.5950000286
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l2,"95,225 206,225 206,235 95,235",Page1_Block5_l2_w4,"183,226 206,226 206,233 183,233",R001,0.4449999928
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w1,"95,237 123,237 123,244 95,244",RtvIA,0.1780000031
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w2,"142,237 147,237 147,244 142,244",P,0.2700000107
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w3,"183,236 194,236 194,243 183,243",PA,0.224999994
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w4,"198,236 206,236 206,243 198,243",IN,0.2450000048
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w5,"209,236 213,236 213,243 209,243",I,0.3000000119
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l3,"95,236 249,236 249,244 95,244",Page1_Block5_l3_w6,"220,236 249,236 249,243 220,243",PBOON,0.1400000006
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w1,"95,247 110,247 110,254 95,254",JOP,0.3000000119
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w2,"141,246 177,246 177,254 141,254",PH1B04,0.1916666627
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w3,"183,246 207,246 207,253 183,253",LIKE,0.1850000024
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w4,"215,246 230,246 230,253 215,253",’EM,0.4300000072
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w5,"237,246 260,246 260,253 237,253",LQNC,0.4025000036
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w6,"267,246 284,246 284,253 267,253",PUT,0.2333333343
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w7,"291,246 313,246 313,253 291,253",MATE,0.237499997
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w8,"322,246 339,246 339,253 322,253",'EH,0.2033333331
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l4,"95,246 379,246 379,254 95,254",Page1_Block5_l4_w9,"346,246 379,246 379,253 346,253",STRONG,0.1766666621
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w1,"95,257 134,257 134,264 95,264",KM-PR-T,0.3742857277
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w2,"137,257 153,257 153,264 137,264",7-3,0.3566666543
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w3,"159,256 213,256 213,263 159,263",K-H-76-98,0.3744444549
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w4,"220,256 248,256 248,263 220,263",CQMH.,0.4679999948
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w5,"256,256 290,256 290,263 256,263",VERT'L,0.4366666675
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w6,"298,256 314,256 314,263 298,263",SPR,0.1866666675
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w7,"321,256 344,256 344,263 321,263",LN6S,0.1800000072
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w8,"352,256 367,256 367,263 352,263",H/f,0.5566666722
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w9,"375,255 392,255 392,264 375,264",MGS,0.1433333308
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w10,"399,255 440,255 440,262 399,262",BILLING,0.5271428823
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w11,"453,255 476,255 476,262 453,262",1600,0.4724999964
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w12,"482,256 488,256 488,262 482,262",h,0.2800000012
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w13,"494,255 517,255 517,262 494,262",Hilt,0.462500006
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l5,"95,255 535,255 535,265 95,265",Page1_Block5_l5_w14,"524,255 535,255 535,262 524,262",ST,0.4449999928
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w1,"96,267 117,267 117,274 96,274",1977,0.3675000072
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w2,"130,267 133,267 133,274 130,274",T,0.9800000191
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w3,"138,266 219,266 219,275 138,275",IM1/F.SSFNCE/TV,0.473333329
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w4,"226,266 295,266 295,273 226,273",GUIDE/JET/MC,0.412499994
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w5,"303,266 338,266 338,273 303,273",CALL'S,0.3249999881
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w6,"345,265 361,265 361,273 345,273",9/C,0.1899999976
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w7,"369,265 386,265 386,273 369,273",BUI,0.3300000131
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w8,"398,265 439,265 439,272 398,272",AGORESS,0.1614285707
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w9,"453,264 511,264 511,272 453,272",LOUISVILLE,0.3680000007
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w10,"518,265 528,265 528,272 518,272",K»,0.4499999881
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l6,"96,264 570,264 570,275 96,275",Page1_Block5_l6_w11,"542,265 570,265 570,272 542,272",90201,0.2919999957
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l7,"95,276 213,276 213,284 95,284",Page1_Block5_l7_w1,"95,276 165,276 165,284 95,284",PHQTuG-ALPmA,0.328333348
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l7,"95,276 213,276 213,284 95,284",Page1_Block5_l7_w2,"172,276 182,276 182,283 172,283",PP,0.1550000012
0001136521.tif,1000,762,Page1_Block5,language,en-US,"91,214 572,214 572,286 91,286",Page1_Block5_l7,"95,276 213,276 213,284 95,284",Page1_Block5_l7_w3,"185,276 213,276 213,283 185,283",18267,0.4560000002
0001136521.tif,1000,762,Page1_Block7,language,en-US,"88,303 215,303 215,338 88,338",Page1_Block7_l1,"95,317 147,317 147,325 95,325",Page1_Block7_l1_w1,"95,317 116,317 116,324 95,324",ROAR,0.4074999988
0001136521.tif,1000,762,Page1_Block7,language,en-US,"88,303 215,303 215,338 88,338",Page1_Block7_l1,"95,317 147,317 147,325 95,325",Page1_Block7_l1_w2,"125,317 147,317 147,325 125,325",CODE,0.2599999905
0001136521.tif,1000,762,Page1_Block8,language,en-US,"215,303 312,303 312,337 215,337",Page1_Block8_l1,"231,316 291,316 291,324 231,324",Page1_Block8_l1_w1,"231,316 291,316 291,324 231,324",COMMISSION,0.3109999895
0001136521.tif,1000,762,Page1_Block8,language,en-US,"215,303 312,303 312,337 215,337",Page1_Block8_l2,"249,326 272,326 272,333 249,333",Page1_Block8_l2_w1,"249,326 272,326 272,333 249,333",RATE,0.337500006
0001136521.tif,1000,762,Page1_Block9,language,en-US,"312,302 408,302 408,337 312,337",Page1_Block9_l1,"340,315 387,315 387,324 340,324",Page1_Block9_l1_w1,"340,315 387,315 387,324 340,324",ORIGINAL,0.3524999917
0001136521.tif,1000,762,Page1_Block9,language,en-US,"312,302 408,302 408,337 312,337",Page1_Block9_l2,"340,325 386,325 386,334 340,334",Page1_Block9_l2_w1,"340,326 343,326 343,333 340,333",E,0.3100000024
0001136521.tif,1000,762,Page1_Block9,language,en-US,"312,302 408,302 408,337 312,337",Page1_Block9_l2,"340,325 386,325 386,334 340,334",Page1_Block9_l2_w2,"346,326 360,326 360,334 346,334",S1I,0.3700000048
0001136521.tif,1000,762,Page1_Block9,language,en-US,"312,302 408,302 408,337 312,337",Page1_Block9_l2,"340,325 386,325 386,334 340,334",Page1_Block9_l2_w3,"363,325 386,325 386,333 363,333",MATE,0.1574999988
0001136521.tif,1000,762,Page1_Block10,language,en-US,"408,302 504,302 504,336 408,336",Page1_Block10_l1,"441,315 474,315 474,322 441,322",Page1_Block10_l1_w1,"441,315 474,315 474,322 441,322",RESENT,0.4699999988
0001136521.tif,1000,762,Page1_Block10,language,en-US,"408,302 504,302 504,336 408,336",Page1_Block10_l2,"435,325 481,325 481,332 435,332",Page1_Block10_l2_w1,"435,325 481,325 481,332 435,332",ESTIMATE,0.3337500095
0001136521.tif,1000,762,Page1_Block11,language,en-US,"88,337 215,337 215,361 88,361",Page1_Block11_l1,"95,346 201,346 201,355 95,355",Page1_Block11_l1_w1,"95,347 106,347 106,354 95,354",09,0.2549999952
0001136521.tif,1000,762,Page1_Block11,language,en-US,"88,337 215,337 215,361 88,361",Page1_Block11_l1,"95,346 201,346 201,355 95,355",Page1_Block11_l1_w2,"112,346 177,346 177,355 112,355",PHDTOORPMAS,0.400909096
0001136521.tif,1000,762,Page1_Block11,language,en-US,"88,337 215,337 215,361 88,361",Page1_Block11_l1,"95,346 201,346 201,355 95,355",Page1_Block11_l1_w3,"184,346 201,346 201,353 184,353",PEE,0.1700000018
0001136521.tif,1000,762,Page1_Block12,language,en-US,"215,337 312,337 312,360 215,360",Page1_Block12_l1,"256,346 278,346 278,353 256,353",Page1_Block12_l1_w1,"256,346 278,346 278,353 256,353",ZERO,0.3600000143
0001136521.tif,1000,762,Page1_Block13,language,en-US,"312,336 408,336 408,360 312,360",Page1_Block13_l1,"346,345 386,345 386,354 346,354",Page1_Block13_l1_w1,"346,345 386,345 386,354 346,354",1300.00,0.3814285696
0001136521.tif,1000,762,Page1_Block14,language,en-US,"408,336 504,336 504,359 408,359",Page1_Block14_l1,"441,345 481,345 481,352 441,352",Page1_Block14_l1_w1,"441,345 481,345 481,352 441,352",1300.00,0.3300000131
0001136521.tif,1000,762,Page1_Block15,language,en-US,"88,360 215,360 215,381 88,381",Page1_Block15_l1,"95,366 201,366 201,374 95,374",Page1_Block15_l1_w1,"95,367 106,367 106,374 95,374",C6,0.4350000024
0001136521.tif,1000,762,Page1_Block15,language,en-US,"88,360 215,360 215,381 88,381",Page1_Block15_l1,"95,366 201,366 201,374 95,374",Page1_Block15_l1_w2,"112,367 129,367 129,374 112,374",CLP,0.2466666698
0001136521.tif,1000,762,Page1_Block15,language,en-US,"88,360 215,360 215,381 88,381",Page1_Block15_l1,"95,366 201,366 201,374 95,374",Page1_Block15_l1_w3,"137,366 182,366 182,374 137,374",PHNI-OTE,0.2362499982
0001136521.tif,1000,762,Page1_Block15,language,en-US,"88,360 215,360 215,381 88,381",Page1_Block15_l1,"95,366 201,366 201,374 95,374",Page1_Block15_l1_w4,"191,366 201,366 201,373 191,373",IP,0.2800000012
0001136521.tif,1000,762,Page1_Block16,language,en-US,"215,360 312,360 312,380 215,380",Page1_Block16_l1,"256,366 278,366 278,373 256,373",Page1_Block16_l1_w1,"256,366 278,366 278,373 256,373",ZERO,0.4149999917
0001136521.tif,1000,762,Page1_Block17,language,en-US,"312,359 408,359 408,380 312,380",Page1_Block17_l1,"351,365 387,365 387,373 351,373",Page1_Block17_l1_w1,"351,365 387,365 387,373 351,373",229.00,0.4883333445
0001136521.tif,1000,762,Page1_Block18,language,en-US,"408,359 504,359 504,379 408,379",Page1_Block18_l1,"446,365 481,365 481,372 446,372",Page1_Block18_l1_w1,"446,365 481,365 481,372 446,372",225.00,0.7466666698
0001136521.tif,1000,762,Page1_Block19,language,en-US,"88,380 216,380 216,401 88,401",Page1_Block19_l1,"95,386 173,386 173,395 95,395",Page1_Block19_l1_w1,"95,387 107,387 107,394 95,394",C9,0.4699999988
0001136521.tif,1000,762,Page1_Block19,language,en-US,"88,380 216,380 216,401 88,401",Page1_Block19_l1,"95,386 173,386 173,395 95,395",Page1_Block19_l1_w2,"112,386 173,386 173,395 112,395",RETOUCHING,0.4169999957
0001136521.tif,1000,762,Page1_Block20,language,en-US,"215,380 313,380 313,400 215,400",Page1_Block20_l1,"256,386 280,386 280,393 256,393",Page1_Block20_l1_w1,"256,386 280,386 280,393 256,393",ZERO,0.224999994
0001136521.tif,1000,762,Page1_Block21,language,en-US,"312,379 409,379 409,400 312,400",Page1_Block21_l1,"352,385 388,385 388,393 352,393",Page1_Block21_l1_w1,"352,385 388,385 388,393 352,393",400.00,0.3416666687
0001136521.tif,1000,762,Page1_Block22,language,en-US,"408,379 505,379 505,399 408,399",Page1_Block22_l1,"446,385 482,385 482,392 446,392",Page1_Block22_l1_w1,"446,385 482,385 482,392 446,392",400.00,0.3866666555
0001136521.tif,1000,762,Page1_Block23,language,en-US,"89,400 216,400 216,421 89,421",Page1_Block23_l1,"97,406 173,406 173,415 97,415",Page1_Block23_l1_w1,"97,407 106,407 106,415 97,415",11,0.4600000083
0001136521.tif,1000,762,Page1_Block23,language,en-US,"89,400 216,400 216,421 89,421",Page1_Block23_l1,"97,406 173,406 173,415 97,415",Page1_Block23_l1_w2,"113,406 173,406 173,415 113,415",PHOTOSTATS,0.3440000117
0001136521.tif,1000,762,Page1_Block24,language,en-US,"216,400 313,400 313,420 216,420",Page1_Block24_l1,"257,406 280,406 280,413 257,413",Page1_Block24_l1_w1,"257,406 280,406 280,413 257,413",ZERO,0.3425000012
0001136521.tif,1000,762,Page1_Block25,language,en-US,"313,399 409,399 409,420 313,420",Page1_Block25_l1,"359,405 388,405 388,413 359,413",Page1_Block25_l1_w1,"359,405 388,405 388,413 359,413",79.00,0.4740000069
0001136521.tif,1000,762,Page1_Block26,language,en-US,"409,399 505,399 505,419 409,419",Page1_Block26_l1,"455,405 482,405 482,412 455,412",Page1_Block26_l1_w1,"455,405 482,405 482,412 455,412",19.00,0.3319999874
0001136521.tif,1000,762,Page1_Block27,language,en-US,"505,399 601,399 601,419 505,419",Page1_Block27_l1,"541,405 570,405 570,414 541,414",Page1_Block27_l1_w1,"541,407 556,407 556,414 541,414",\1.,0.3300000131
0001136521.tif,1000,762,Page1_Block27,language,en-US,"505,399 601,399 601,419 505,419",Page1_Block27_l1,"541,405 570,405 570,414 541,414",Page1_Block27_l1_w2,"562,405 570,405 570,414 562,414",'7,0.7300000191
0001136521.tif,1000,762,Page1_Block28,language,en-US,"89,420 216,420 216,441 89,441",Page1_Block28_l1,"97,426 178,426 178,435 97,435",Page1_Block28_l1_w1,"97,427 106,427 106,435 97,435",12,0.2899999917
0001136521.tif,1000,762,Page1_Block28,language,en-US,"89,420 216,420 216,441 89,441",Page1_Block28_l1,"97,426 178,426 178,435 97,435",Page1_Block28_l1_w2,"112,426 178,426 178,435 112,435",MECHANICALS,0.2909090817
0001136521.tif,1000,762,Page1_Block29,language,en-US,"216,420 313,420 313,440 216,440",Page1_Block29_l1,"257,426 280,426 280,433 257,433",Page1_Block29_l1_w1,"257,426 280,426 280,433 257,433",ZERO,0.1599999964
0001136521.tif,1000,762,Page1_Block30,language,en-US,"313,419 409,419 409,440 313,440",Page1_Block30_l1,"353,424 388,424 388,433 353,433",Page1_Block30_l1_w1,"353,424 388,424 388,433 353,433",225.00,0.5400000215
0001136521.tif,1000,762,Page1_Block31,language,en-US,"409,419 505,419 505,439 409,439",Page1_Block31_l1,"448,425 482,425 482,432 448,432",Page1_Block31_l1_w1,"448,425 482,425 482,432 448,432",229.00,0.2883333266
0001136521.tif,1000,762,Page1_Block32,language,en-US,"89,440 216,440 216,461 89,461",Page1_Block32_l1,"96,446 196,446 196,454 96,454",Page1_Block32_l1_w1,"96,447 106,447 106,454 96,454",42,0.2099999934
0001136521.tif,1000,762,Page1_Block32,language,en-US,"89,440 216,440 216,461 89,461",Page1_Block32_l1,"96,446 196,446 196,454 96,454",Page1_Block32_l1_w2,"113,446 196,446 196,454 113,454",TRANSPARENCIES,0.292142868
0001136521.tif,1000,762,Page1_Block33,language,en-US,"216,440 313,440 313,460 216,460",Page1_Block33_l1,"257,445 279,445 279,453 257,453",Page1_Block33_l1_w1,"257,445 279,445 279,453 257,453",ZERO,0.212500006
0001136521.tif,1000,762,Page1_Block34,language,en-US,"313,439 409,439 409,460 313,460",Page1_Block34_l1,"354,445 388,445 388,453 354,453",Page1_Block34_l1_w1,"354,445 388,445 388,453 354,453",190.00,0.7216666937
0001136521.tif,1000,762,Page1_Block35,language,en-US,"409,439 505,439 505,459 409,459",Page1_Block35_l1,"448,445 483,445 483,452 448,452",Page1_Block35_l1_w1,"448,445 483,445 483,452 448,452",150.00,0.4466666579
0001136521.tif,1000,762,Page1_Block36,language,en-US,"89,460 216,460 216,481 89,481",Page1_Block36_l1,"96,466 172,466 172,474 96,474",Page1_Block36_l1_w1,"96,467 106,467 106,474 96,474",49,0.5699999928
0001136521.tif,1000,762,Page1_Block36,language,en-US,"89,460 216,460 216,481 89,481",Page1_Block36_l1,"96,466 172,466 172,474 96,474",Page1_Block36_l1_w2,"113,466 172,466 172,474 113,474",TYPOGRAPHY,0.2409999967
0001136521.tif,1000,762,Page1_Block37,language,en-US,"216,460 313,460 313,480 216,480",Page1_Block37_l1,"257,466 279,466 279,473 257,473",Page1_Block37_l1_w1,"257,466 279,466 279,473 257,473",ZERO,0.2800000012
0001136521.tif,1000,762,Page1_Block38,language,en-US,"313,459 409,459 409,480 313,480",Page1_Block38_l1,"354,465 388,465 388,473 354,473",Page1_Block38_l1_w1,"354,465 388,465 388,473 354,473",180.00,0.4333333373
